order,40559,9.5367431640625e-07
size,74066,0.0
max_degree,515,0.00028395652770996094
min_degree,1,0.00035309791564941406
mean_degree,3.6522596710964272,0.0037267208099365234
diameter,21,45.84884715080261
girth,3,0.00012111663818359375
radius,1,45.20530104637146
average_path_length,8.517563885881733,46.35895013809204
clique_number,4,0.10903501510620117
len_maximal_cliques,58400,0.11469411849975586
len_largest_cliques,13,0.11345911026000977
motifs_randesu_no,1131655,0.011656999588012695
num_farthest_points,3,45.20422291755676
mincut_value,0.0,0.0020439624786376953
len_feedback_arc_set,33629,0.005342960357666016
assortativity_degree,-0.07857012613650018,0.0002758502960205078
density,9.005029022872004e-05,6.9141387939453125e-06
transitivity_undirected,0.006981855794509331,0.004456043243408203
reciprocity,1.0,2.86102294921875e-06
min_diversity,1.0,0.0002522468566894531
max_diversity,1.0,0.0002522468566894531
mean_diversity,1.0,0.0002522468566894531
min_authority_score,0.0,0.09778904914855957
max_authority_score,1.0,0.09778904914855957
mean_authority_score,0.0006451286297621059,0.09778904914855957
min_hub_score,0.0,0.09694814682006836
max_hub_score,1.0,0.09694814682006836
mean_hub_score,0.0006451286297591521,0.09694814682006836
min_closeness,0.07003028157867731,44.452282190322876
max_closeness,1.0,44.452282190322876
mean_closeness,0.12444520015970889,44.452282190322876
max_bibcoupling,14,62.704509973526
min_bibcoupling,0,62.704509973526
max_cocitation,14,60.77881193161011
min_cocitation,0,60.77881193161011
min_constraint,0.0019492883400886092,0.01938605308532715
max_constraint,1.2569444444444442,0.01938605308532715
mean_constraint,0.5662314352811255,0.01938605308532715
min_coreness,1,0.0019147396087646484
max_coreness,6,0.0019147396087646484
mean_coreness,2.1527897630612194,0.0019147396087646484
min_eccentricity,1.0,42.932849168777466
max_eccentricity,21.0,42.932849168777466
mean_eccentricity,14.959466456273576,42.932849168777466
min_strength,1.0,0.0005960464477539062
max_strength,515.0,0.0005960464477539062
mean_strength,3.6522596710964272,0.0005960464477539062
min_transitivity,0.0,0.00536799430847168
max_transitivity,1.0,0.00536799430847168
mean_transitivity,nan,0.00536799430847168
connected_components_strong,122,0.015835285186767578
connected_components_weak,122,0.002960681915283203
