order,123143,2.384185791015625e-06
size,871200,1.1920928955078125e-06
max_degree,58196,0.0017604827880859375
min_degree,1,0.001730203628540039
mean_degree,14.149403538975013,0.036992788314819336
diameter,12,1507.7123529911041
girth,3,0.009858369827270508
radius,1,1315.7111976146698
average_path_length,3.494854475398731,1532.0210480690002
clique_number,17,7.547718286514282
len_maximal_cliques,653517,8.366816759109497
len_largest_cliques,2,7.52118444442749
motifs_randesu_no,1807088491,50.200472593307495
num_farthest_points,3,1528.2461242675781
mincut_value,0.0,0.08186006546020508
len_feedback_arc_set,748084,0.10737061500549316
assortativity_degree,-0.040868991921748796,0.0060956478118896484
density,0.0001149031487142893,3.147125244140625e-05
transitivity_undirected,0.00026675354413639317,0.11853265762329102
reciprocity,1.0,3.504753112792969e-05
min_diversity,1.0,0.0021164417266845703
max_diversity,1.0,0.0021164417266845703
mean_diversity,1.0,0.0021164417266845703
min_authority_score,6.280753272650641e-21,0.5434720516204834
max_authority_score,1.0,0.5434720516204834
mean_authority_score,0.002104627829919589,0.5434720516204834
min_hub_score,1.5152741208722854e-18,0.551206111907959
max_hub_score,1.0,0.551206111907959
mean_hub_score,0.002104627829863356,0.551206111907959
min_closeness,0.13423569831488247,1435.4987967014313
max_closeness,1.0,1435.4987967014313
mean_closeness,0.297229382324336,1435.4987967014313
max_bibcoupling,,
min_bibcoupling,,
max_cocitation,,
min_cocitation,,
min_constraint,1.8507213504044936e-05,66.10431957244873
max_constraint,1.2569444444444442,66.10431957244873
mean_constraint,0.24407895488874434,66.10431957244873
min_coreness,1,0.06581997871398926
max_coreness,42,0.06581997871398926
mean_coreness,7.401557538796359,0.06581997871398926
min_eccentricity,1.0,1260.529165506363
max_eccentricity,12.0,1260.529165506363
mean_eccentricity,7.539868283215449,1260.529165506363
min_strength,1.0,0.006939411163330078
max_strength,58196.0,0.006939411163330078
mean_strength,14.149403538975013,0.006939411163330078
min_transitivity,0.0,0.13117074966430664
max_transitivity,1.0,0.13117074966430664
mean_transitivity,nan,0.13117074966430664
connected_components_strong,27,0.049640655517578125
connected_components_weak,27,0.04572558403015137
